PARAM01,PARAM02,PARAM03,PARAM04,PARAM05,PARAM06,PARAM07,LABEL
'POSEDGE','-9V','PIN01','TEST20.SOF',2191','/TESTPATH/PR02',1331',1
'NEGEDGE','-3V','PIN03','TEST20.SOF','9212','/TESTPATH/PR02','3511',2
'NEGEDGE','-9V','PIN03','TEST15.SOF','7304','/TESTPATH/PR02',1075',1
'NEGEDGE','-5V','PIN03','TEST08.SOF','9117','/TESTPATH/PR01','3504',1
'POSEDGE','-2V','PIN01','TEST20.SOF',2018','???','9637',2
'POSEDGE','-3V','PIN04','TEST01.SOF','3041','???','4739',2
'POSEDGE','-5V','PIN04','TEST20.SOF','4300','/TESTPATH/PR01','6162',2
'POSEDGE','-5V','PIN03','TEST08.SOF','9508','???','3446',1
'POSEDGE','-5V','PIN01','TEST01.SOF','3814','???',1741',1
'NEGEDGE','-5V','PIN04','TEST20.SOF','6180','???','4598',2
'NEGEDGE','-2V','PIN01','TEST20.SOF',2494','/TESTPATH/PR01','8597',2
'POSEDGE','-5V','PIN01','TEST08.SOF',2384','/TESTPATH/PR14','4825',2
'POSEDGE','-5V','PIN02','TEST08.SOF','4405','/TESTPATH/PR14','7443',2
'NEGEDGE','-2V','PIN01','TEST20.SOF','3090','/TESTPATH/PR02',1513',2
'POSEDGE','-2V','PIN03','TEST15.SOF','8168','???','9530',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','7829','/TESTPATH/PR01','4312',1
'POSEDGE','-5V','PIN04','TEST08.SOF','4321','/TESTPATH/PR01','3311',2
'NEGEDGE','-9V','PIN04','TEST15.SOF','4292','???','6381',2
'POSEDGE','-2V','PIN01','TEST08.SOF','4029','/TESTPATH/PR01','7856',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','8882','/TESTPATH/PR02','4572',2
'NEGEDGE','-5V','PIN02','TEST20.SOF','3655','/TESTPATH/PR02',1961',2
'NEGEDGE','-5V','PIN03','TEST15.SOF','3425','/TESTPATH/PR02','8862',2
'NEGEDGE','-5V','PIN04','TEST01.SOF','9193','/TESTPATH/PR14','3655',2
'POSEDGE','-2V','PIN01','TEST20.SOF','9512','/TESTPATH/PR01','3789',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','7597','/TESTPATH/PR02',1965',1
'POSEDGE','-2V','PIN03','TEST15.SOF','7513','/TESTPATH/PR01','5830',1
'POSEDGE','-2V','PIN01','TEST01.SOF',1971','???',1798',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','3260','???',2104',2
'NEGEDGE','-5V','PIN03','TEST20.SOF',1691','/TESTPATH/PR02',1546',2
'POSEDGE','-2V','PIN04','TEST20.SOF',1886','???','8306',2
'POSEDGE','-9V','PIN02','TEST08.SOF','7574','/TESTPATH/PR14','8269',1
'POSEDGE','-3V','PIN03','TEST08.SOF','7698','/TESTPATH/PR02','8005',1
'POSEDGE','-9V','PIN03','TEST08.SOF','7245','/TESTPATH/PR14','5140',1
'POSEDGE','-2V','PIN01','TEST01.SOF','4852','/TESTPATH/PR02','5180',2
'NEGEDGE','-9V','PIN04','TEST01.SOF','3076','/TESTPATH/PR01',1911',2
'POSEDGE','-5V','PIN03','TEST20.SOF','6006','???','9914',1
'POSEDGE','-2V','PIN04','TEST01.SOF','9290','/TESTPATH/PR01','3850',2
'NEGEDGE','-3V','PIN04','TEST15.SOF',2322','/TESTPATH/PR01','7691',2
'NEGEDGE','-5V','PIN04','TEST08.SOF','8942','???','9700',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','8267','/TESTPATH/PR01','8848',2
'NEGEDGE','-3V','PIN03','TEST20.SOF','9725','/TESTPATH/PR14','3774',1
'POSEDGE','-2V','PIN01','TEST01.SOF','4228','/TESTPATH/PR14','7096',2
'POSEDGE','-5V','PIN01','TEST20.SOF',1833','???','7961',1
'NEGEDGE','-3V','PIN01','TEST15.SOF',2944','/TESTPATH/PR02','5419',1
'POSEDGE','-3V','PIN01','TEST20.SOF','4392','/TESTPATH/PR01','6149',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','7212','/TESTPATH/PR01','6727',1
'POSEDGE','-9V','PIN02','TEST08.SOF','7479','/TESTPATH/PR02',2764',1
'POSEDGE','-5V','PIN03','TEST20.SOF','8194','/TESTPATH/PR14',2245',1
'NEGEDGE','-5V','PIN03','TEST15.SOF','6592','/TESTPATH/PR02','8462',2
'POSEDGE','-5V','PIN02','TEST15.SOF',1898','/TESTPATH/PR02','4998',2
'NEGEDGE','-5V','PIN01','TEST01.SOF','9952','/TESTPATH/PR01','9552',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','8816','/TESTPATH/PR14','4896',2
'NEGEDGE','-5V','PIN04','TEST15.SOF','9333','???','8317',2
'POSEDGE','-5V','PIN01','TEST08.SOF','4999','???','5102',2
'POSEDGE','-9V','PIN02','TEST15.SOF','8222','/TESTPATH/PR02','9829',2
'POSEDGE','-2V','PIN02','TEST15.SOF','7338','/TESTPATH/PR01',2255',2
'NEGEDGE','-3V','PIN04','TEST08.SOF','5606','/TESTPATH/PR14','3361',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','9403','/TESTPATH/PR02','9511',2
'POSEDGE','-3V','PIN02','TEST15.SOF','9151','/TESTPATH/PR02',1528',1
'POSEDGE','-3V','PIN04','TEST08.SOF','4441','/TESTPATH/PR02','3571',1
'NEGEDGE','-9V','PIN04','TEST15.SOF','8179','/TESTPATH/PR02','7491',2
'NEGEDGE','-9V','PIN01','TEST15.SOF',2202','/TESTPATH/PR14','5185',1
'NEGEDGE','-5V','PIN03','TEST08.SOF','4321','???','6901',1
'NEGEDGE','-2V','PIN02','TEST20.SOF','6204','???','4375',1
'POSEDGE','-2V','PIN04','TEST08.SOF','5997','???','3225',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','7783','???','5578',1
'NEGEDGE','-2V','PIN02','TEST01.SOF','3605','/TESTPATH/PR02',1326',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','7408','/TESTPATH/PR01','8391',2
'POSEDGE','-2V','PIN04','TEST01.SOF',1989','/TESTPATH/PR01','4055',2
'NEGEDGE','-2V','PIN03','TEST01.SOF','8174','/TESTPATH/PR02','6861',2
'POSEDGE','-3V','PIN04','TEST20.SOF','4135','/TESTPATH/PR02','5253',2
'POSEDGE','-5V','PIN01','TEST20.SOF','4399','/TESTPATH/PR01','4308',2
'POSEDGE','-3V','PIN04','TEST01.SOF','9554','/TESTPATH/PR01','7396',1
'POSEDGE','-5V','PIN04','TEST15.SOF',2931','/TESTPATH/PR02','7220',2
'POSEDGE','-5V','PIN04','TEST08.SOF','9589','/TESTPATH/PR01',2066',2
'POSEDGE','-2V','PIN01','TEST08.SOF','8971','???','6345',2
'NEGEDGE','-2V','PIN04','TEST15.SOF','3712','/TESTPATH/PR01','3898',1
'NEGEDGE','-5V','PIN01','TEST01.SOF','5263','/TESTPATH/PR14','7463',1
'POSEDGE','-5V','PIN02','TEST15.SOF','8473','/TESTPATH/PR14','5171',1
'POSEDGE','-2V','PIN04','TEST08.SOF','3273','???','5622',1
'NEGEDGE','-2V','PIN03','TEST08.SOF','6031','/TESTPATH/PR02','7330',2
'NEGEDGE','-2V','PIN01','TEST01.SOF','6184','/TESTPATH/PR01','8650',2
'POSEDGE','-9V','PIN04','TEST08.SOF','5857','???','4088',2
'NEGEDGE','-5V','PIN03','TEST20.SOF','5439','/TESTPATH/PR14','8609',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','5134','/TESTPATH/PR14',1870',1
'POSEDGE','-2V','PIN03','TEST01.SOF','5330','/TESTPATH/PR02','7302',2
'POSEDGE','-3V','PIN01','TEST08.SOF','5629','/TESTPATH/PR14','4591',1
'POSEDGE','-5V','PIN02','TEST08.SOF','8638','/TESTPATH/PR02','4539',1
'POSEDGE','-9V','PIN03','TEST15.SOF','6014','/TESTPATH/PR02','3084',2
'POSEDGE','-9V','PIN03','TEST20.SOF','5252','/TESTPATH/PR02','4259',1
'POSEDGE','-3V','PIN02','TEST15.SOF','8685','/TESTPATH/PR02',1927',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','7646','/TESTPATH/PR02',1917',2
'NEGEDGE','-9V','PIN02','TEST20.SOF','6701','/TESTPATH/PR01','7697',1
'POSEDGE','-9V','PIN03','TEST15.SOF','8915','/TESTPATH/PR01','4727',1
'POSEDGE','-3V','PIN01','TEST20.SOF','6659','/TESTPATH/PR02',1035',1
'POSEDGE','-5V','PIN03','TEST15.SOF',1411','/TESTPATH/PR01',2417',1
'POSEDGE','-3V','PIN01','TEST20.SOF','3425','???','7987',1
'POSEDGE','-9V','PIN02','TEST15.SOF','6648','/TESTPATH/PR02','9780',1
'NEGEDGE','-5V','PIN04','TEST08.SOF','9779','/TESTPATH/PR02','5072',2
'NEGEDGE','-2V','PIN04','TEST01.SOF','5183','/TESTPATH/PR01','8091',2
'NEGEDGE','-2V','PIN03','TEST20.SOF','3036','/TESTPATH/PR01','6019',2
'NEGEDGE','-9V','PIN01','TEST20.SOF',1546','/TESTPATH/PR01','4414',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','9154','???','5910',1
'POSEDGE','-2V','PIN02','TEST08.SOF','5661','/TESTPATH/PR01','7265',1
'NEGEDGE','-2V','PIN02','TEST01.SOF',1281','???','8053',2
'POSEDGE','-9V','PIN02','TEST20.SOF','3243','/TESTPATH/PR02',1987',2
'NEGEDGE','-5V','PIN01','TEST01.SOF',2839','/TESTPATH/PR14','4871',1
'POSEDGE','-2V','PIN04','TEST01.SOF','6139','/TESTPATH/PR02','3766',2
'NEGEDGE','-3V','PIN04','TEST01.SOF','9250','/TESTPATH/PR01','8674',1
'POSEDGE','-9V','PIN04','TEST15.SOF','5474','/TESTPATH/PR14','6113',1
'NEGEDGE','-5V','PIN01','TEST01.SOF','7816','/TESTPATH/PR01','3539',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','5709','???','3366',1
'POSEDGE','-5V','PIN02','TEST08.SOF','8581','???','8246',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','8735','/TESTPATH/PR02','9576',1
'POSEDGE','-5V','PIN03','TEST01.SOF','8841','/TESTPATH/PR02','6431',2
'POSEDGE','-2V','PIN02','TEST08.SOF','7050','/TESTPATH/PR02','3027',1
'NEGEDGE','-9V','PIN02','TEST20.SOF','6955','/TESTPATH/PR14','9588',2
'POSEDGE','-2V','PIN04','TEST08.SOF',2429','???','7168',1
'POSEDGE','-3V','PIN01','TEST08.SOF','3480','???','7040',2
'POSEDGE','-9V','PIN02','TEST01.SOF','7051','/TESTPATH/PR02','3629',2
'POSEDGE','-5V','PIN02','TEST15.SOF',2030','/TESTPATH/PR01','9233',2
'POSEDGE','-5V','PIN01','TEST15.SOF','6382','/TESTPATH/PR14','5991',2
'POSEDGE','-9V','PIN02','TEST01.SOF',2233','/TESTPATH/PR02','7634',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','8106','/TESTPATH/PR14','8909',1
'POSEDGE','-9V','PIN04','TEST20.SOF','3292','/TESTPATH/PR02',2913',1
'NEGEDGE','-9V','PIN03','TEST15.SOF','3920','/TESTPATH/PR14','5214',1
'NEGEDGE','-2V','PIN01','TEST08.SOF','4988','/TESTPATH/PR14','4127',1
'NEGEDGE','-3V','PIN02','TEST15.SOF','8044','/TESTPATH/PR01','8749',2
'POSEDGE','-3V','PIN03','TEST01.SOF','7942','???','6486',2
'POSEDGE','-5V','PIN02','TEST15.SOF',2680','/TESTPATH/PR01','5803',2
'POSEDGE','-2V','PIN04','TEST15.SOF','3490','/TESTPATH/PR01','7289',1
'POSEDGE','-2V','PIN03','TEST01.SOF','9224','/TESTPATH/PR01',2386',1
'POSEDGE','-5V','PIN01','TEST15.SOF','7827','/TESTPATH/PR14','7580',2
'NEGEDGE','-5V','PIN01','TEST15.SOF',2211','???','8657',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','7627','/TESTPATH/PR02','5362',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','6477','/TESTPATH/PR02',1996',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','3847','/TESTPATH/PR14','5108',1
'NEGEDGE','-3V','PIN04','TEST20.SOF',1138','/TESTPATH/PR01','5559',2
'POSEDGE','-5V','PIN01','TEST15.SOF','4929','/TESTPATH/PR01','9129',1
'POSEDGE','-9V','PIN02','TEST20.SOF','9564','/TESTPATH/PR02','4360',2
'NEGEDGE','-3V','PIN03','TEST08.SOF','7709','/TESTPATH/PR01',1306',1
'NEGEDGE','-9V','PIN01','TEST20.SOF','4169','/TESTPATH/PR14',1570',2
'NEGEDGE','-3V','PIN03','TEST08.SOF','5085','/TESTPATH/PR01',1573',1
'NEGEDGE','-3V','PIN03','TEST20.SOF','6566','/TESTPATH/PR01','4899',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','9489','/TESTPATH/PR14','4547',1
'POSEDGE','-2V','PIN03','TEST01.SOF',2553','/TESTPATH/PR14','9247',1
'NEGEDGE','-9V','PIN02','TEST01.SOF','9231','/TESTPATH/PR02','6281',1
'POSEDGE','-3V','PIN04','TEST08.SOF',1687','/TESTPATH/PR01','9829',1
'NEGEDGE','-5V','PIN03','TEST15.SOF','5577','???','6080',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','8019','/TESTPATH/PR02',1212',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','7951','/TESTPATH/PR01','9203',2
'POSEDGE','-9V','PIN01','TEST15.SOF','5393','/TESTPATH/PR01','3164',1
'POSEDGE','-9V','PIN02','TEST15.SOF','4637','/TESTPATH/PR01','3027',1
'POSEDGE','-9V','PIN02','TEST15.SOF','8287','/TESTPATH/PR14','9213',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','7221','???',1359',2
'NEGEDGE','-3V','PIN02','TEST08.SOF','8499','/TESTPATH/PR02','3578',2
'NEGEDGE','-3V','PIN04','TEST01.SOF','5825','???',1437',1
'POSEDGE','-2V','PIN01','TEST15.SOF',2367','/TESTPATH/PR01','6933',2
'NEGEDGE','-3V','PIN04','TEST20.SOF','6592','/TESTPATH/PR01','7718',1
'NEGEDGE','-3V','PIN03','TEST15.SOF','6780','/TESTPATH/PR02',2758',2
'NEGEDGE','-2V','PIN01','TEST20.SOF','7352','???','6858',1
'POSEDGE','-9V','PIN02','TEST08.SOF','5985','/TESTPATH/PR01','7181',2
'NEGEDGE','-9V','PIN04','TEST15.SOF',1328','/TESTPATH/PR01','7598',1
'POSEDGE','-3V','PIN01','TEST08.SOF','5860','/TESTPATH/PR01','5653',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','6054','/TESTPATH/PR01',1440',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','4145','/TESTPATH/PR01','5793',1
'POSEDGE','-3V','PIN03','TEST08.SOF','4726','???','8903',2
'POSEDGE','-5V','PIN04','TEST01.SOF','7023','/TESTPATH/PR14',2676',2
'POSEDGE','-9V','PIN02','TEST08.SOF','4204','/TESTPATH/PR14','4809',2
'NEGEDGE','-2V','PIN01','TEST08.SOF','4122','/TESTPATH/PR02',2734',2
'NEGEDGE','-9V','PIN03','TEST15.SOF','4533','/TESTPATH/PR02',2000',2
'POSEDGE','-5V','PIN03','TEST01.SOF',2636','???',1286',2
'POSEDGE','-2V','PIN03','TEST01.SOF',1279','/TESTPATH/PR14','3950',1
'POSEDGE','-2V','PIN01','TEST01.SOF',1061','???','8093',2
'POSEDGE','-5V','PIN04','TEST20.SOF',2320','/TESTPATH/PR01',2425',1
'NEGEDGE','-5V','PIN03','TEST08.SOF','8608','/TESTPATH/PR02','9583',1
'NEGEDGE','-5V','PIN03','TEST08.SOF',2579','/TESTPATH/PR02','6885',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','3306','/TESTPATH/PR01','6840',1
'NEGEDGE','-9V','PIN02','TEST20.SOF','7836','???','5078',2
'NEGEDGE','-2V','PIN02','TEST20.SOF','9559','/TESTPATH/PR02','3089',2
'NEGEDGE','-3V','PIN04','TEST20.SOF',1173','/TESTPATH/PR14','4112',2
'NEGEDGE','-3V','PIN02','TEST01.SOF','6357','/TESTPATH/PR14','5187',2
'POSEDGE','-5V','PIN02','TEST08.SOF','9395','/TESTPATH/PR01',1665',2
'POSEDGE','-5V','PIN02','TEST20.SOF',2510','/TESTPATH/PR14',2459',1
'NEGEDGE','-9V','PIN02','TEST01.SOF','6067','/TESTPATH/PR01','4019',2
'POSEDGE','-3V','PIN01','TEST15.SOF','9840','/TESTPATH/PR01','8148',1
'POSEDGE','-3V','PIN01','TEST15.SOF','9235','/TESTPATH/PR14','9014',2
'POSEDGE','-3V','PIN03','TEST15.SOF','9778','/TESTPATH/PR01','9993',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','6361','???','5148',1
'NEGEDGE','-2V','PIN03','TEST08.SOF','4518','/TESTPATH/PR02','7735',2
'NEGEDGE','-5V','PIN03','TEST08.SOF',1611','/TESTPATH/PR14','5593',2
'POSEDGE','-2V','PIN03','TEST15.SOF','9520','/TESTPATH/PR02','9387',1
'NEGEDGE','-9V','PIN04','TEST20.SOF',2037','/TESTPATH/PR14',1096',1
'POSEDGE','-5V','PIN01','TEST08.SOF','6796','???','8570',2
'POSEDGE','-5V','PIN01','TEST15.SOF',2507','/TESTPATH/PR02','3167',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','7355','/TESTPATH/PR02','9740',2
'POSEDGE','-2V','PIN02','TEST15.SOF',2733','/TESTPATH/PR01','3270',1
'NEGEDGE','-5V','PIN02','TEST01.SOF','9686','/TESTPATH/PR02','9580',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','8826','???','9636',1
'NEGEDGE','-3V','PIN01','TEST15.SOF',2189','/TESTPATH/PR01','3799',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','5214','/TESTPATH/PR01','3721',1
'POSEDGE','-9V','PIN02','TEST20.SOF','4275','/TESTPATH/PR01','7315',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','4859','???','5164',2
'POSEDGE','-5V','PIN01','TEST08.SOF','6702','/TESTPATH/PR14','6382',2
'NEGEDGE','-3V','PIN03','TEST01.SOF','3955','/TESTPATH/PR01','4472',1
'POSEDGE','-5V','PIN03','TEST08.SOF','5056','/TESTPATH/PR01','9809',2
'NEGEDGE','-3V','PIN01','TEST08.SOF',2330','???','8832',2
'NEGEDGE','-9V','PIN01','TEST15.SOF',2608','/TESTPATH/PR14',2169',1
'POSEDGE','-5V','PIN03','TEST15.SOF',2642','???','5892',2
'NEGEDGE','-3V','PIN04','TEST01.SOF',1575','/TESTPATH/PR02','7585',2
'POSEDGE','-2V','PIN03','TEST15.SOF',2880','???',1131',2
'NEGEDGE','-2V','PIN02','TEST01.SOF','9840','/TESTPATH/PR14','8954',2
'NEGEDGE','-3V','PIN03','TEST08.SOF','3968','/TESTPATH/PR14','6411',1
'POSEDGE','-5V','PIN04','TEST01.SOF','6203','???','8853',2
'POSEDGE','-2V','PIN03','TEST08.SOF','3357','/TESTPATH/PR01','6126',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','3754','/TESTPATH/PR02','3990',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','5529','/TESTPATH/PR02','7917',2
'NEGEDGE','-9V','PIN03','TEST20.SOF','5914','???',2627',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','3030','???','7365',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','6458','???','6084',1
'NEGEDGE','-5V','PIN02','TEST01.SOF','9856','/TESTPATH/PR01','5142',1
'POSEDGE','-9V','PIN01','TEST08.SOF','3710','???','3400',2
'NEGEDGE','-2V','PIN04','TEST20.SOF',2762','/TESTPATH/PR14','8167',1
'NEGEDGE','-9V','PIN03','TEST08.SOF','7800','/TESTPATH/PR01','5837',1
'NEGEDGE','-5V','PIN02','TEST15.SOF','4240','/TESTPATH/PR02',1412',1
'POSEDGE','-9V','PIN01','TEST01.SOF','9983','/TESTPATH/PR01','3878',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','6690','/TESTPATH/PR02','7502',2
'POSEDGE','-2V','PIN02','TEST20.SOF',1151','???','4291',2
'POSEDGE','-5V','PIN04','TEST20.SOF','3566','/TESTPATH/PR14','3446',1
'POSEDGE','-9V','PIN02','TEST15.SOF','8426','???','5912',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','9184','/TESTPATH/PR02',1335',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','5194','/TESTPATH/PR01',1397',2
'POSEDGE','-5V','PIN04','TEST20.SOF','4052','/TESTPATH/PR02','5260',1
'NEGEDGE','-2V','PIN03','TEST15.SOF',2772','/TESTPATH/PR14','9521',1
'POSEDGE','-3V','PIN02','TEST01.SOF','8364','/TESTPATH/PR01',2558',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','8011','/TESTPATH/PR14','3214',1
'POSEDGE','-5V','PIN03','TEST15.SOF','9326','/TESTPATH/PR01',1803',1
'POSEDGE','-3V','PIN02','TEST15.SOF','9102','/TESTPATH/PR01','4428',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','8711','/TESTPATH/PR14',1422',2
'POSEDGE','-9V','PIN04','TEST20.SOF',2925','???','8285',2
'NEGEDGE','-3V','PIN04','TEST08.SOF','7845','???','7986',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','8662','???','3456',1
'POSEDGE','-5V','PIN04','TEST08.SOF','5119','/TESTPATH/PR01','3466',2
'NEGEDGE','-9V','PIN02','TEST01.SOF','5054','???','4345',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','9255','/TESTPATH/PR14','4449',2
'NEGEDGE','-5V','PIN04','TEST15.SOF','5693','/TESTPATH/PR14','6132',2
'NEGEDGE','-2V','PIN04','TEST15.SOF','3595','/TESTPATH/PR14','3301',2
'POSEDGE','-3V','PIN02','TEST01.SOF','4415','/TESTPATH/PR01','9484',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','7656','/TESTPATH/PR02','5145',2
'POSEDGE','-9V','PIN02','TEST15.SOF',2494','???','9351',2
'NEGEDGE','-9V','PIN03','TEST15.SOF','9033','/TESTPATH/PR01','8127',1
'POSEDGE','-9V','PIN02','TEST15.SOF','6310','???','4125',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','8557','/TESTPATH/PR02',1932',1
'POSEDGE','-9V','PIN02','TEST15.SOF','6354','???','8395',2
'NEGEDGE','-5V','PIN03','TEST20.SOF',2284','/TESTPATH/PR01','6623',2
'NEGEDGE','-5V','PIN02','TEST20.SOF',1842','???',2294',1
'POSEDGE','-9V','PIN03','TEST20.SOF','7909','/TESTPATH/PR01','3283',1
'POSEDGE','-5V','PIN01','TEST20.SOF','6137','/TESTPATH/PR14','5039',1
'NEGEDGE','-3V','PIN04','TEST20.SOF','5644','/TESTPATH/PR02','5765',1
'NEGEDGE','-3V','PIN02','TEST15.SOF','6362','???',2780',1
'NEGEDGE','-5V','PIN01','TEST01.SOF','9833','/TESTPATH/PR02','8170',1
'POSEDGE','-9V','PIN01','TEST20.SOF','6332','/TESTPATH/PR14','4693',1
'POSEDGE','-3V','PIN02','TEST01.SOF','5165','/TESTPATH/PR01','6777',1
'POSEDGE','-9V','PIN04','TEST08.SOF','9635','???',1573',1
'POSEDGE','-2V','PIN01','TEST01.SOF','6757','???','3438',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','3528','/TESTPATH/PR14',2669',1
'POSEDGE','-9V','PIN03','TEST15.SOF','5184','???','6708',2
'NEGEDGE','-5V','PIN02','TEST15.SOF',1044','/TESTPATH/PR14','9814',1
'POSEDGE','-2V','PIN02','TEST01.SOF','7366','/TESTPATH/PR02','3499',2
'POSEDGE','-5V','PIN02','TEST20.SOF','3465','/TESTPATH/PR02','4251',1
'POSEDGE','-9V','PIN02','TEST20.SOF','6227','/TESTPATH/PR01','8460',1
'POSEDGE','-3V','PIN01','TEST20.SOF','4219','???','8990',2
'POSEDGE','-2V','PIN01','TEST15.SOF','6326','/TESTPATH/PR14',2078',1
'POSEDGE','-3V','PIN03','TEST15.SOF','8911','/TESTPATH/PR01',1978',2
'POSEDGE','-9V','PIN02','TEST08.SOF',2184','/TESTPATH/PR01','6500',2
'POSEDGE','-3V','PIN01','TEST08.SOF','5507','/TESTPATH/PR02','7908',2
'NEGEDGE','-9V','PIN04','TEST01.SOF','8130','???','9934',1
'POSEDGE','-5V','PIN03','TEST08.SOF','5152','/TESTPATH/PR01',1789',2
'POSEDGE','-9V','PIN04','TEST20.SOF','8135','/TESTPATH/PR01','6943',2
'NEGEDGE','-2V','PIN03','TEST01.SOF','3864','/TESTPATH/PR01','6592',1
'NEGEDGE','-5V','PIN02','TEST20.SOF','8626','/TESTPATH/PR02','3383',2
'NEGEDGE','-9V','PIN04','TEST20.SOF',1604','/TESTPATH/PR01','5684',1
'POSEDGE','-2V','PIN03','TEST08.SOF','8826','/TESTPATH/PR14','9395',2
'NEGEDGE','-2V','PIN02','TEST15.SOF','5949','/TESTPATH/PR02','9103',1
'POSEDGE','-3V','PIN03','TEST15.SOF',1053','???','5876',2
'NEGEDGE','-5V','PIN02','TEST15.SOF',2628','/TESTPATH/PR01','9849',1
'NEGEDGE','-9V','PIN02','TEST20.SOF','7733','/TESTPATH/PR01','8924',2
'NEGEDGE','-9V','PIN03','TEST15.SOF',2194','/TESTPATH/PR01','8428',2
'POSEDGE','-5V','PIN02','TEST08.SOF','6633','/TESTPATH/PR02','7819',1
'NEGEDGE','-5V','PIN01','TEST20.SOF',1427','???',2156',2
'NEGEDGE','-3V','PIN03','TEST01.SOF','4359','/TESTPATH/PR01','5580',2
'NEGEDGE','-3V','PIN01','TEST15.SOF','9893','/TESTPATH/PR14','3955',2
'POSEDGE','-3V','PIN02','TEST08.SOF','8063','/TESTPATH/PR02','9950',1
'NEGEDGE','-5V','PIN03','TEST15.SOF','5408','/TESTPATH/PR01','8096',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','5226','/TESTPATH/PR02','9839',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','9164','???',2217',1
'POSEDGE','-9V','PIN02','TEST15.SOF',2494','/TESTPATH/PR14','9458',1
'NEGEDGE','-9V','PIN02','TEST01.SOF','4964','/TESTPATH/PR14','7577',2
'NEGEDGE','-2V','PIN02','TEST20.SOF','8750','/TESTPATH/PR14','3225',1
'POSEDGE','-5V','PIN01','TEST01.SOF','9053','???',1819',2
'POSEDGE','-5V','PIN02','TEST08.SOF','7605','???','5005',1
'POSEDGE','-5V','PIN02','TEST15.SOF','9671','/TESTPATH/PR01','5581',1
'NEGEDGE','-3V','PIN02','TEST15.SOF','3070','/TESTPATH/PR02','6324',2
'POSEDGE','-9V','PIN02','TEST15.SOF','8095','/TESTPATH/PR01',1303',2
'POSEDGE','-5V','PIN03','TEST01.SOF','7981','/TESTPATH/PR14','8274',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','8636','/TESTPATH/PR01','7832',1
'NEGEDGE','-5V','PIN04','TEST20.SOF',1504','/TESTPATH/PR01','8974',1
'POSEDGE','-2V','PIN01','TEST20.SOF','4544','/TESTPATH/PR02','8156',2
'POSEDGE','-2V','PIN02','TEST20.SOF','9832','/TESTPATH/PR14','5266',2
'NEGEDGE','-9V','PIN03','TEST08.SOF','3154','/TESTPATH/PR02',2811',2
'POSEDGE','-9V','PIN02','TEST20.SOF','6033','/TESTPATH/PR01','8866',1
'POSEDGE','-3V','PIN04','TEST08.SOF','7971','/TESTPATH/PR01','5328',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','7818','???','8004',1
'POSEDGE','-9V','PIN04','TEST08.SOF','9676','/TESTPATH/PR14','4760',2
'POSEDGE','-2V','PIN02','TEST15.SOF','6161','/TESTPATH/PR02','8974',2
